"DTI_CL_INDICADOR","Indicador","DTI_CL_TRIMESTRE_MOVIL","Trimestre Móvil","DTI_CL_REGION","Región","DTI_CL_TRAMO_ETARIO","Tramo etario","Value","Flag Codes","Flags"
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2019-V11","2019 oct-dic","_T","Total país","Y55T64","55-64 años",67.1928095517516,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2019-V11","2019 oct-dic","_T","Total país","Y_GE65","65 años y más",24.8262422742118,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2019-V12","2019 nov-ene","_T","Total país","_T","Total",58.6476830067956,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2019-V12","2019 nov-ene","_T","Total país","Y15T24","15-24 años",27.7464897082766,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2019-V12","2019 nov-ene","_T","Total país","Y25T34","25-34 años",72.9244699393476,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2019-V12","2019 nov-ene","_T","Total país","Y35T44","35-44 años",79.2453632695132,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2019-V12","2019 nov-ene","_T","Total país","Y45T54","45-54 años",76.0340444361948,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2019-V12","2019 nov-ene","_T","Total país","Y55T64","55-64 años",66.5399746619831,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2019-V12","2019 nov-ene","_T","Total país","Y_GE65","65 años y más",24.7676228695309,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V01","2020 dic-feb","_T","Total país","_T","Total",58.2091768835228,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V01","2020 dic-feb","_T","Total país","Y15T24","15-24 años",28.9137747715258,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V01","2020 dic-feb","_T","Total país","Y25T34","25-34 años",72.756988054876,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V01","2020 dic-feb","_T","Total país","Y35T44","35-44 años",78.4647643546594,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V01","2020 dic-feb","_T","Total país","Y45T54","45-54 años",74.8449979192342,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V01","2020 dic-feb","_T","Total país","Y55T64","55-64 años",65.3321425780363,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V01","2020 dic-feb","_T","Total país","Y_GE65","65 años y más",23.9588744247054,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V02","2020 ene-mar","_T","Total país","_T","Total",57.3321572749155,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V02","2020 ene-mar","_T","Total país","Y15T24","15-24 años",28.6005309613055,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V02","2020 ene-mar","_T","Total país","Y25T34","25-34 años",72.0207278856958,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V02","2020 ene-mar","_T","Total país","Y35T44","35-44 años",77.722966884372,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V02","2020 ene-mar","_T","Total país","Y45T54","45-54 años",74.0526421128636,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V02","2020 ene-mar","_T","Total país","Y55T64","55-64 años",63.4705903756455,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V02","2020 ene-mar","_T","Total país","Y_GE65","65 años y más",22.8504196561814,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V03","2020 feb-abr","_T","Total país","_T","Total",52.7105169662185,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V03","2020 feb-abr","_T","Total país","Y15T24","15-24 años",22.9154764789348,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V03","2020 feb-abr","_T","Total país","Y25T34","25-34 años",67.6815429404483,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V03","2020 feb-abr","_T","Total país","Y35T44","35-44 años",72.7041375067363,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V03","2020 feb-abr","_T","Total país","Y45T54","45-54 años",69.6334328127993,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V03","2020 feb-abr","_T","Total país","Y55T64","55-64 años",58.410575653269,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V03","2020 feb-abr","_T","Total país","Y_GE65","65 años y más",19.706107346849,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V04","2020 mar-may","_T","Total país","_T","Total",47.6008403478954,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V04","2020 mar-may","_T","Total país","Y15T24","15-24 años",17.6421775402127,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V04","2020 mar-may","_T","Total país","Y25T34","25-34 años",60.9944349605788,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V04","2020 mar-may","_T","Total país","Y35T44","35-44 años",67.3810180807102,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V04","2020 mar-may","_T","Total país","Y45T54","45-54 años",64.776163565765,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V04","2020 mar-may","_T","Total país","Y55T64","55-64 años",53.6652590600862,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V04","2020 mar-may","_T","Total país","Y_GE65","65 años y más",16.5862300213381,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V05","2020 abr-jun","_T","Total país","_T","Total",45.5537902942203,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V05","2020 abr-jun","_T","Total país","Y15T24","15-24 años",15.7567549188166,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V05","2020 abr-jun","_T","Total país","Y25T34","25-34 años",58.532378776847,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V05","2020 abr-jun","_T","Total país","Y35T44","35-44 años",65.424312458288,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V05","2020 abr-jun","_T","Total país","Y45T54","45-54 años",62.4743978399277,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V05","2020 abr-jun","_T","Total país","Y55T64","55-64 años",51.6039947372673,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V05","2020 abr-jun","_T","Total país","Y_GE65","65 años y más",15.071109116748,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V06","2020 may-jul","_T","Total país","_T","Total",45.0332361763257,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V06","2020 may-jul","_T","Total país","Y15T24","15-24 años",15.1632371072018,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V06","2020 may-jul","_T","Total país","Y25T34","25-34 años",57.3891491737934,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V06","2020 may-jul","_T","Total país","Y35T44","35-44 años",64.9835469535187,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V06","2020 may-jul","_T","Total país","Y45T54","45-54 años",62.1912629759578,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V06","2020 may-jul","_T","Total país","Y55T64","55-64 años",51.5457846902601,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V06","2020 may-jul","_T","Total país","Y_GE65","65 años y más",14.6959625911123,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V07","2020 jun-ago","_T","Total país","_T","Total",45.7199595674306,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V07","2020 jun-ago","_T","Total país","Y15T24","15-24 años",15.3323741656904,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V07","2020 jun-ago","_T","Total país","Y25T34","25-34 años",58.6654487452931,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V07","2020 jun-ago","_T","Total país","Y35T44","35-44 años",65.9719799679571,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V07","2020 jun-ago","_T","Total país","Y45T54","45-54 años",62.5114533914718,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V07","2020 jun-ago","_T","Total país","Y55T64","55-64 años",52.3034090350118,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V07","2020 jun-ago","_T","Total país","Y_GE65","65 años y más",15.1113113506734,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V08","2020 jul-sep","_T","Total país","_T","Total",46.7715623795511,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V08","2020 jul-sep","_T","Total país","Y15T24","15-24 años",16.155837754557,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V08","2020 jul-sep","_T","Total país","Y25T34","25-34 años",60.3161515236974,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V08","2020 jul-sep","_T","Total país","Y35T44","35-44 años",67.163136206141,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V08","2020 jul-sep","_T","Total país","Y45T54","45-54 años",63.359970788804,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V08","2020 jul-sep","_T","Total país","Y55T64","55-64 años",53.1848507552078,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V08","2020 jul-sep","_T","Total país","Y_GE65","65 años y más",15.7899039904534,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V09","2020 ago-oct","_T","Total país","_T","Total",48.638696048682,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V09","2020 ago-oct","_T","Total país","Y15T24","15-24 años",17.53903659277,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V09","2020 ago-oct","_T","Total país","Y25T34","25-34 años",63.3127580262823,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V09","2020 ago-oct","_T","Total país","Y35T44","35-44 años",69.6049712778776,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V09","2020 ago-oct","_T","Total país","Y45T54","45-54 años",64.8537202198746,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V09","2020 ago-oct","_T","Total país","Y55T64","55-64 años",54.8245694311367,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V09","2020 ago-oct","_T","Total país","Y_GE65","65 años y más",16.5686400126828,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V10","2020 sep-nov","_T","Total país","_T","Total",50.1625547887481,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V10","2020 sep-nov","_T","Total país","Y15T24","15-24 años",18.7060418464315,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V10","2020 sep-nov","_T","Total país","Y25T34","25-34 años",65.3594676880411,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V10","2020 sep-nov","_T","Total país","Y35T44","35-44 años",71.5428998764108,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V10","2020 sep-nov","_T","Total país","Y45T54","45-54 años",66.7829905531046,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V10","2020 sep-nov","_T","Total país","Y55T64","55-64 años",56.1985512941371,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V10","2020 sep-nov","_T","Total país","Y_GE65","65 años y más",16.9931936816533,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V11","2020 oct-dic","_T","Total país","_T","Total",50.7990707346589,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V11","2020 oct-dic","_T","Total país","Y15T24","15-24 años",19.4509894403416,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V11","2020 oct-dic","_T","Total país","Y25T34","25-34 años",66.1027676324697,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V11","2020 oct-dic","_T","Total país","Y35T44","35-44 años",72.4454408602123,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V11","2020 oct-dic","_T","Total país","Y45T54","45-54 años",67.786604144173,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V11","2020 oct-dic","_T","Total país","Y55T64","55-64 años",56.5239485103664,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V11","2020 oct-dic","_T","Total país","Y_GE65","65 años y más",16.9371917687498,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V12","2020 nov-ene","_T","Total país","_T","Total",51.3438125580553,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V12","2020 nov-ene","_T","Total país","Y15T24","15-24 años",20.4123997770529,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V12","2020 nov-ene","_T","Total país","Y25T34","25-34 años",66.5482324696824,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V12","2020 nov-ene","_T","Total país","Y35T44","35-44 años",73.2763288182541,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V12","2020 nov-ene","_T","Total país","Y45T54","45-54 años",68.4289393686154,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V12","2020 nov-ene","_T","Total país","Y55T64","55-64 años",56.5986485937148,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2020-V12","2020 nov-ene","_T","Total país","Y_GE65","65 años y más",17.1280482040787,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V01","2021 dic-feb","_T","Total país","_T","Total",51.5782635172223,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V01","2021 dic-feb","_T","Total país","Y15T24","15-24 años",20.854174551377,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V01","2021 dic-feb","_T","Total país","Y25T34","25-34 años",67.335563353235,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V01","2021 dic-feb","_T","Total país","Y35T44","35-44 años",73.1855810250414,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V01","2021 dic-feb","_T","Total país","Y45T54","45-54 años",68.2860969420722,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V01","2021 dic-feb","_T","Total país","Y55T64","55-64 años",56.6107040786875,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V01","2021 dic-feb","_T","Total país","Y_GE65","65 años y más",17.3466495000131,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V02","2021 ene-mar","_T","Total país","_T","Total",51.3983594465811,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V02","2021 ene-mar","_T","Total país","Y15T24","15-24 años",20.9015812337747,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V02","2021 ene-mar","_T","Total país","Y25T34","25-34 años",66.6169277951384,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V02","2021 ene-mar","_T","Total país","Y35T44","35-44 años",73.1359788863181,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V02","2021 ene-mar","_T","Total país","Y45T54","45-54 años",68.1678346226228,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V02","2021 ene-mar","_T","Total país","Y55T64","55-64 años",56.733665216853,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V02","2021 ene-mar","_T","Total país","Y_GE65","65 años y más",17.1523083918718,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V03","2021 feb-abr","_T","Total país","_T","Total",51.0635292098552,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V03","2021 feb-abr","_T","Total país","Y15T24","15-24 años",20.2988773366739,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V03","2021 feb-abr","_T","Total país","Y25T34","25-34 años",66.1060341504654,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V03","2021 feb-abr","_T","Total país","Y35T44","35-44 años",73.0027114812974,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V03","2021 feb-abr","_T","Total país","Y45T54","45-54 años",67.7868567962855,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V03","2021 feb-abr","_T","Total país","Y55T64","55-64 años",56.5836729878611,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V03","2021 feb-abr","_T","Total país","Y_GE65","65 años y más",16.9938066643452,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V04","2021 mar-may","_T","Total país","_T","Total",50.6099639234169,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V04","2021 mar-may","_T","Total país","Y15T24","15-24 años",19.8262357624828,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V04","2021 mar-may","_T","Total país","Y25T34","25-34 años",65.0858211234383,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V04","2021 mar-may","_T","Total país","Y35T44","35-44 años",72.9542237931558,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V04","2021 mar-may","_T","Total país","Y45T54","45-54 años",67.7581685546068,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V04","2021 mar-may","_T","Total país","Y55T64","55-64 años",55.8593962157912,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V04","2021 mar-may","_T","Total país","Y_GE65","65 años y más",16.6516791547316,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V05","2021 abr-jun","_T","Total país","_T","Total",50.5541295696279,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V05","2021 abr-jun","_T","Total país","Y15T24","15-24 años",19.5302717520663,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V05","2021 abr-jun","_T","Total país","Y25T34","25-34 años",65.8974556174764,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2021-V05","2021 abr-jun","_T","Total país","Y35T44","35-44 años",72.5115157952559,,
