"DTI_CL_INDICADOR","Indicador","DTI_CL_ANO","Año","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","DTI_CL_TRAMO_ETARIO","Tramo etario","Value","Flag Codes","Flags"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL08","Región del Biobío","_T","Ambos sexos","Y_GE65","65 años y más",341122.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL08","Región del Biobío","M","Hombres","_T","Total",518930.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL08","Región del Biobío","M","Hombres","Y25T34","25-34 años",496314.3,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL08","Región del Biobío","M","Hombres","Y35T44","35-44 años",587325.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL08","Región del Biobío","M","Hombres","Y55T64","55-64 años",528006.4,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL08","Región del Biobío","F","Mujeres","Y15T24","15-24 años",260224.9,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL08","Región del Biobío","F","Mujeres","Y25T34","25-34 años",448003.2,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL08","Región del Biobío","F","Mujeres","Y45T54","45-54 años",374842.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL09","Región de La Araucanía","_T","Ambos sexos","_T","Total",445143.4,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL09","Región de La Araucanía","_T","Ambos sexos","Y25T34","25-34 años",437492.1,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL09","Región de La Araucanía","_T","Ambos sexos","Y35T44","35-44 años",473231.5,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL09","Región de La Araucanía","_T","Ambos sexos","Y55T64","55-64 años",487541.2,"v","Estimación poco fiable (coeficiente de variación mayor a 15% y menor o igual a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL09","Región de La Araucanía","M","Hombres","Y15T24","15-24 años",249040.2,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL09","Región de La Araucanía","M","Hombres","Y25T34","25-34 años",505278,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL09","Región de La Araucanía","M","Hombres","Y45T54","45-54 años",548580.2,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL09","Región de La Araucanía","F","Mujeres","_T","Total",379787.7,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL09","Región de La Araucanía","F","Mujeres","Y15T24","15-24 años",203329.5,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL09","Región de La Araucanía","F","Mujeres","Y35T44","35-44 años",476822.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL09","Región de La Araucanía","F","Mujeres","Y_GE65","65 años y más",162117.2,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL14","Región de Los Ríos","_T","Ambos sexos","Y15T24","15-24 años",250707.3,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL14","Región de Los Ríos","_T","Ambos sexos","Y25T34","25-34 años",484679.2,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL14","Región de Los Ríos","_T","Ambos sexos","Y45T54","45-54 años",483358.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL14","Región de Los Ríos","M","Hombres","_T","Total",514347.1,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL14","Región de Los Ríos","M","Hombres","Y15T24","15-24 años",286303.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL14","Región de Los Ríos","M","Hombres","Y35T44","35-44 años",691523.2,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL14","Región de Los Ríos","M","Hombres","Y_GE65","65 años y más",415031.6,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL14","Región de Los Ríos","F","Mujeres","_T","Total",420940.7,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL14","Región de Los Ríos","F","Mujeres","Y25T34","25-34 años",397349,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL14","Región de Los Ríos","F","Mujeres","Y55T64","55-64 años",343886.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL10","Región de Los Lagos","_T","Ambos sexos","_T","Total",498984.1,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL10","Región de Los Lagos","_T","Ambos sexos","Y15T24","15-24 años",305696.5,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL10","Región de Los Lagos","_T","Ambos sexos","Y35T44","35-44 años",593402.5,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL10","Región de Los Lagos","_T","Ambos sexos","Y_GE65","65 años y más",500580.6,"v","Estimación poco fiable (coeficiente de variación mayor a 15% y menor o igual a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL10","Región de Los Lagos","M","Hombres","_T","Total",559491.3,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL10","Región de Los Lagos","M","Hombres","Y25T34","25-34 años",541182.4,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL10","Región de Los Lagos","M","Hombres","Y55T64","55-64 años",521488.1,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL10","Región de Los Lagos","F","Mujeres","Y15T24","15-24 años",263330.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL10","Región de Los Lagos","F","Mujeres","Y45T54","45-54 años",358972,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL10","Región de Los Lagos","F","Mujeres","Y_GE65","65 años y más",167362,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos","_T","Total",662748.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos","Y25T34","25-34 años",778017.7,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos","Y55T64","55-64 años",661144.3,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres","Y15T24","15-24 años",411440.4,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres","Y45T54","45-54 años",805943.4,"v","Estimación poco fiable (coeficiente de variación mayor a 15% y menor o igual a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres","Y_GE65","65 años y más",328270.1,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres","_T","Total",562566.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres","Y35T44","35-44 años",601657,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres","Y55T64","55-64 años",551881.2,"v","Estimación poco fiable (coeficiente de variación mayor a 15% y menor o igual a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres","Y_GE65","65 años y más",1014313,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos","Y15T24","15-24 años",272208.1,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos","Y45T54","45-54 años",768445.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos","Y_GE65","65 años y más",638824.3,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres","_T","Total",875827.9,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres","Y35T44","35-44 años",822581.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres","Y55T64","55-64 años",910113,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres","Y_GE65","65 años y más",586952.1,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres","Y25T34","25-34 años",753423.9,"v","Estimación poco fiable (coeficiente de variación mayor a 15% y menor o igual a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres","Y45T54","45-54 años",650499.3,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres","Y55T64","55-64 años",613921.8,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2018","2018","_T","Total país","_T","Ambos sexos","_T","Total",606399.2,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2018","2018","_T","Total país","_T","Ambos sexos","Y35T44","35-44 años",722923.2,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2018","2018","_T","Total país","_T","Ambos sexos","Y55T64","55-64 años",591320,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2018","2018","_T","Total país","_T","Ambos sexos","Y_GE65","65 años y más",462103.9,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2018","2018","_T","Total país","M","Hombres","Y25T34","25-34 años",612082.4,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2018","2018","_T","Total país","M","Hombres","Y45T54","45-54 años",787268.4,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2018","2018","_T","Total país","M","Hombres","Y55T64","55-64 años",687700.5,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2018","2018","_T","Total país","F","Mujeres","Y15T24","15-24 años",286200.2,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2018","2018","_T","Total país","F","Mujeres","Y35T44","35-44 años",575500,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2018","2018","_T","Total país","F","Mujeres","Y45T54","45-54 años",518545.5,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2018","2018","_T","Total país","F","Mujeres","Y_GE65","65 años y más",316585.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2018","2018","CHL15","Región de Arica y Parinacota","_T","Ambos sexos","Y25T34","25-34 años",471598.1,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2018","2018","CHL15","Región de Arica y Parinacota","_T","Ambos sexos","Y45T54","45-54 años",521733.5,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2018","2018","CHL15","Región de Arica y Parinacota","_T","Ambos sexos","Y55T64","55-64 años",469763.2,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2018","2018","CHL15","Región de Arica y Parinacota","M","Hombres","Y15T24","15-24 años",255605.8,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2018","2018","CHL15","Región de Arica y Parinacota","M","Hombres","Y35T44","35-44 años",744791.3,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2018","2018","CHL15","Región de Arica y Parinacota","M","Hombres","Y45T54","45-54 años",625737.5,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2018","2018","CHL15","Región de Arica y Parinacota","M","Hombres","Y_GE65","65 años y más",350625.1,,
